id_pedido,data_pedido,data_entrega,transportadora,regiao,status,valor
1988,2026-02-22,2026-02-28,UltraShip,Sul,atraso,388.17
1989,2026-03-29,2026-04-03,Speedy,Norte,atraso,319.9
1990,2026-02-12,2026-02-21,UltraShip,Centro-Oeste,atraso,217.28
1991,2026-03-30,2026-04-01,Speedy,Norte,entregue,756.17
1992,2026-02-19,2026-02-27,FastLog,Centro-Oeste,atraso,289.47
1993,2026-01-29,2026-02-03,LogX,Sudeste,atraso,481.46
1994,2026-02-26,2026-02-28,FastLog,Centro-Oeste,entregue,416.57
1995,2026-02-08,2026-02-14,UltraShip,Sul,atraso,982.97
1996,2026-02-25,2026-03-05,Speedy,Centro-Oeste,atraso,421.54
1997,2026-02-12,2026-02-16,Speedy,Nordeste,entregue,125.98
1998,2026-02-19,2026-02-21,LogX,Sul,entregue,135.33
1999,2026-01-23,2026-01-28,FastLog,Sudeste,atraso,611.22
2000,2026-02-13,2026-02-15,Speedy,Sul,entregue,619.4
